"city (STRING)","areaCode (STRING)","country (STRING)","region (STRING)","locId (STRING)","longitude (STRING)","postalCode (STRING)","metroCode (STRING)","latitude (STRING)","author (STRING)","year (STRING)","month (STRING)","day (STRING)","hour (STRING)","minute (STRING)","text (STRING)","hashtags (STRING)","search_term (STRING)","id (STRING)"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","Sabinaa123","2013","3","17","14","31","tell that bitch give me headd ocho cincooooo","","bitch","-8046965153743157917"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","ThatBoyClay_D","2013","3","17","14","30","RT @Liljay_UpNext00: This bitch think I'm playing imma slap yo ass goofy","","bitch","-6628557315862563786"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","kassiedln","2013","3","17","14","21","I don't like the bitch","","bitch","-654386558869317148"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","__xopebbles","2013","3","17","14","12","RT @FDU__: Lhh, I gave that bitch her man back.. Sit down and be happy hoe.","","bitch","338133692939276492"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","BasedMcCartney_","2013","3","17","14","7","Idk how I'm supposed to talk to her like she's not my bitch, we have nothing to talk about","","bitch","7104245567061076967"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","Kenzieee_12","2013","3","17","14","6","""@LastYounqqking: My tweet wasn't really about you. But if the shoe fits, then lace that bitch up and wear it.""","","bitch","8541948569276249019"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","_Vonte2Cool","2013","3","17","14","4","I got dat extra loud come an get you some BITCH!","","bitch","6636992505392563974"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","sharodjohnson18","2013","3","17","14","2","That bitch wasn't gud fo nun but Layn on hrr back iny way 👌","","bitch","6630946115739465062"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","FDU__","2013","3","17","14","2","Lhh, I gave that bitch her man back.. Sit down and be happy hoe.","","bitch","6843035145869132195"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","x__trillbtch","2013","3","17","13","56","RT @sharodjohnson18: Last year I cuffed that bitch but now it's over 🔫🔫","","bitch","4182384286177779434"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","emmers_wright","2013","3","17","13","55","RT @Its_D3: Me &amp; this bitch @emmers_wright forreal have some catching up too do!!!!!!","","bitch","8147998665935517915"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","_KimmiLaJojo","2013","3","17","13","55","Idk why this bitch here , smh .","","bitch","6796587235229166106"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","Its_D3","2013","3","17","13","55","Me &amp; this bitch @emmers_wright forreal have some catching up too do!!!!!!","","bitch","-2534982932627601669"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","sharodjohnson18","2013","3","17","13","51","Last year I cuffed that bitch but now it's over 🔫🔫","","bitch","-1244929067658502758"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","DaDonPrincezz","2013","3","17","13","44","Bitch was on my dick last night","","bitch","-144393691835158620"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","BasedMcCartney_","2013","3","17","13","33","""YUNG BASEDGOD HIT DAT BITCH WIT DAT LONG DICK""","","bitch","3219988773307124568"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","BasedMcCartney_","2013","3","17","13","31","BITCH PAY ME STACKS I'M THE COCAINE DEELER","","bitch","-51231996540902065"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","Swaqqjayy","2013","3","17","13","30","RT @ShantiShon: Wtf these HOES and NIGGAS dont get?  i d g a f how y'all bitch Im SOLO DOLO","","bitch","3679709141088281175"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","TygerDeBell","2013","3","17","13","30","@Thomas_Khsri you lazy bitch it's just light 5 mile sprint up several steep hills in the cemetery","","bitch","2363980280535743481"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","CaseLoad44","2013","3","17","13","30","RT @JHuggans: My side bitch my main bitch cuz my main hoe aint feelin me no more","","bitch","8841314905414861847"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","mika_veronica","2013","3","17","13","29","I'm going to cut a bitch 😡","","bitch","-174548685418459345"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","BasedMcCartney_","2013","3","17","13","27","""@SigaMike: Another Week Of School Starts Tomorrow Ain't That A Bitch""","","bitch","-8495682211558936296"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","ShantiShon","2013","3","17","13","18","And a bitch far from that","","bitch","1861593417006831460"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","SouthHead_","2013","3","17","13","17","RT @hoeslovejoey: Girls be like you a hoe ! Bitch was I supposed to cry ?!","","bitch","5107773467975648802"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","CaliLingo_","2013","3","17","18","19","I'm to gangsta for a booshie bitch ,","","bitch","-4741394136600281301"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","nellynell78666","2013","3","17","18","18","RT @GhettoMichelIe: ＢＩＴＣＨ 　ＤＯＮ'Ｔ 　ＫＩＬＬ 　ＭＹ 　ＶＩＢＥ","","bitch","4726866085817862105"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","gianmaaaaa","2013","3","17","18","17","Dolce vita you know thats a common name for a restaurant not a baby girl thick fucking bitch","","bitch","-5590562366896722810"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","k3mith95","2013","3","17","18","15","The truth hurts, reality/life is a bitch ... Couldn't be more correct!","","bitch","-1081680046901053773"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","x__Libra18","2013","3","17","18","14","RT @GhettoMichelIe: ＢＩＴＣＨ 　ＤＯＮ'Ｔ 　ＫＩＬＬ 　ＭＹ 　ＶＩＢＥ","","bitch","7228027552715809518"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","gianmaaaaa","2013","3","17","18","13","Gemma you fucking fat bitch","","bitch","-3084690412612700396"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","djxxxl","2013","3","17","18","13","RT @pixeliris: Some people like to ""poke "" people on facebook. I'm still waiting on the ability to ""bitch slap"" people on facebook.","","bitch","1542875133616816065"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","MsYazzy_1","2013","3","17","18","12","RT @GhettoMichelIe: #HoesBeLike.. .. This City is too small.. Naw Bitch, yo Pussy too Big!","#HoesBeLike","bitch","-2215023129733231958"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","FuzzyMontana","2013","3","17","18","11","Bitch I'm doin me you should b urself","","bitch","6862228306148745667"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","Decembrsveryown","2013","3","17","18","11","This bitch name is bubbles im like ""what kinda name is that?"" lol","","bitch","-6048675511554012985"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","MaxCrandale","2013","3","17","18","11","RT @pixeliris: Some people like to ""poke "" people on facebook. I'm still waiting on the ability to ""bitch slap"" people on facebook.","","bitch","-6836143279166565472"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","FuzzyMontana","2013","3","17","18","11","Bitch I'm doing me","","bitch","7615305670231516276"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","michael_a_best","2013","3","17","18","10","RT @GhettoMichelIe: ＢＩＴＣＨ 　ＤＯＮ'Ｔ 　ＫＩＬＬ 　ＭＹ 　ＶＩＢＥ","","bitch","1720917119382439309"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","lanadesireee","2013","3","17","18","9","RT @GhettoMichelIe: ＢＩＴＣＨ 　ＤＯＮ'Ｔ 　ＫＩＬＬ 　ＭＹ 　ＶＩＢＥ","","bitch","4675519619984358613"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","hayes9jetsgo","2013","3","17","18","9","RT @GhettoMichelIe: ＢＩＴＣＨ 　ＤＯＮ'Ｔ 　ＫＩＬＬ 　ＭＹ 　ＶＩＢＥ","","bitch","-7901458116177689362"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","G0FUVKURSELF","2013","3","17","18","7","RT @BasedGianni: ey bitch watchu mean you don't like gettin your ass ate....","","bitch","6005331898319565545"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","KILLTyrotoxism","2013","3","17","18","6","RT @BasedGianni: ey bitch watchu mean you don't like gettin your ass ate....","","bitch","-7020323851926916339"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","EmilyGaikowski","2013","3","17","18","6","Being sweet to people who suck doesn't make you a pushover it makes you better than a basic bitch.","","bitch","8206116613546111219"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","_iHaveNOgame","2013","3","17","18","6","RT @BasedGianni: ey bitch watchu mean you don't like gettin your ass ate....","","bitch","2281587826418285120"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","supastahr","2013","3","17","18","5","RT @GhettoMichelIe: #ImTiredOfHearing people say ""started from the bottom now we here"" .. Bitch You're still at the bottom","#ImTiredOfHearing","bitch","6208553894515938258"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","Dixonator28","2013","3","17","18","5","RT @BasedGianni: ey bitch watchu mean you don't like gettin your ass ate....","","bitch","-1645690773918837480"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","c0urtney_paige","2013","3","17","18","4","RT @BasedGianni: ey bitch watchu mean you don't like gettin your ass ate....","","bitch","7899936853762883248"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","BasedGianni","2013","3","17","18","4","ey bitch watchu mean you don't like gettin your ass ate....","","bitch","3361997442126891331"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","HollyOverHurrr","2013","3","17","18","3","Wow this lady cashier at Starbucks is a bitch. I can feel her attitude of bitch 10 feet away.","","bitch","-1416382907411277682"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","lil__miller","2013","3","17","18","2","RT @GhettoMichelIe: ＢＩＴＣＨ 　ＤＯＮ'Ｔ 　ＫＩＬＬ 　ＭＹ 　ＶＩＢＥ","","bitch","278168534250540322"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","JPLAFLARE","2013","3","17","18","2","tell that bitch leave me the fuck alone","","bitch","-1497764057969988141"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","GarlandRoshonda","2013","3","17","18","2","RT @GhettoMichelIe: ＢＩＴＣＨ 　ＤＯＮ'Ｔ 　ＫＩＬＬ 　ＭＹ 　ＶＩＢＥ","","bitch","-8807055488240781897"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","Benthe_X_","2013","3","17","18","1","RT @GhettoMichelIe: ""SO THIS BITCH."" - The start of an amazing story","","bitch","-1111559698811364804"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","SarahDibernardo","2013","3","17","18","1","RT @GhettoMichelIe: ＢＩＴＣＨ 　ＤＯＮ'Ｔ 　ＫＩＬＬ 　ＭＹ 　ＶＩＢＥ","","bitch","-7051455841227123991"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","EmilyRottingen","2013","3","17","18","0","RT @GhettoMichelIe: ＢＩＴＣＨ 　ＤＯＮ'Ｔ 　ＫＩＬＬ 　ＭＹ 　ＶＩＢＥ","","bitch","4477382902891593333"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","wickedlysam","2013","3","17","17","59","""maybe one day. but today you're /MY/ little bitch"" ""WHAT HE SAID"" destiel bye","","bitch","-7703477954038844275"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","point7lead","2013","3","17","17","59","I think a dollar just fucked my main bitch 😱","","bitch","-2857087652664700887"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","tinker_rae","2013","3","17","17","59","RT @GhettoMichelIe: ＢＩＴＣＨ 　ＤＯＮ'Ｔ 　ＫＩＬＬ 　ＭＹ 　ＶＩＢＥ","","bitch","-5154743651472554159"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","__HipsterBitch","2013","3","17","17","57","RT @GhettoMichelIe: Bitches be like new year new me,  BITCH ain't nobody forget what you did last year.","","bitch","-4841738945186755724"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","CeStackz","2013","3","17","17","57","RT @GhettoMichelIe: ＢＩＴＣＨ 　ＤＯＮ'Ｔ 　ＫＩＬＬ 　ＭＹ 　ＶＩＢＥ","","bitch","-3199968493877667803"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","amberwheeler19","2013","3","17","17","57","RT @GhettoMichelIe: #ImTiredOfHearing people say ""started from the bottom now we here"" .. Bitch You're still at the bottom","#ImTiredOfHearing","bitch","-2283454687852728777"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","YehhItsJenn_13","2013","3","17","17","56","RT @GhettoMichelIe: ＢＩＴＣＨ 　ＤＯＮ'Ｔ 　ＫＩＬＬ 　ＭＹ 　ＶＩＢＥ","","bitch","4369389742871935843"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","FlyFBE","2013","3","17","17","56","RT @GhettoMichelIe: #HoesBeLike.. .. This City is too small.. Naw Bitch, yo Pussy too Big!","#HoesBeLike","bitch","4672682488306997466"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","_Eliseoo","2013","3","17","17","56","RT @GhettoMichelIe: ＢＩＴＣＨ 　ＤＯＮ'Ｔ 　ＫＩＬＬ 　ＭＹ 　ＶＩＢＥ","","bitch","-1383371965207084600"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","JuicyBGlam","2013","3","17","17","55","RT @GhettoMichelIe: #HoesBeLike.. .. This City is too small.. Naw Bitch, yo Pussy too Big!","#HoesBeLike","bitch","-865257201743174293"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","Carla_Walgren89","2013","3","17","17","55","RT @GhettoMichelIe: #ImTiredOfHearing people say ""started from the bottom now we here"" .. Bitch You're still at the bottom","#ImTiredOfHearing","bitch","-1341845076129482790"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","Baddie_A1","2013","3","17","17","55","RT @GhettoMichelIe: ＢＩＴＣＨ 　ＤＯＮ'Ｔ 　ＫＩＬＬ 　ＭＹ 　ＶＩＢＥ","","bitch","8921732970714878252"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","PerksOfBeingVal","2013","3","17","17","54","RT @GhettoMichelIe: #ImTiredOfHearing people say ""started from the bottom now we here"" .. Bitch You're still at the bottom","#ImTiredOfHearing","bitch","-6798744069473009467"
